,Hours_Studied,Attendance,Access_to_Resources,Extracurricular_Activities,Sleep_Hours,Previous_Scores,Tutoring_Sessions,Family_Income,Teacher_Quality,Peer_Influence,Learning_Disabilities,Parental_Education_Level,Exam_Score
3139,0.6,0.88,0,1,0.6,0.84,1,1,2.0,2,0,2.0,70
3140,0.8333333333333334,0.99,1,1,0.7,0.88,3,0,1.0,2,0,1.0,75
3141,0.23333333333333334,0.63,2,1,1.0,0.9,0,0,1.0,2,1,0.0,86
3142,0.6333333333333333,0.96,1,1,0.7,0.95,3,1,2.0,0,0,1.0,73
3143,0.5333333333333333,0.65,0,0,0.9,0.68,1,2,1.0,1,0,0.0,61
3144,0.7666666666666667,0.76,2,0,0.7,0.93,0,1,1.0,0,0,0.0,68
3145,0.7666666666666667,0.94,2,0,0.8,0.86,1,0,2.0,1,0,1.0,70
3146,0.5333333333333333,0.96,1,1,0.4,0.77,1,2,2.0,2,0,0.0,71
3147,0.5333333333333333,0.8,1,1,0.8,0.98,2,1,2.0,2,0,2.0,71
3148,0.6333333333333333,0.84,1,0,0.8,0.97,2,1,1.0,1,1,1.0,68
3149,0.5,0.88,2,1,0.6,0.95,2,0,1.0,0,0,0.0,70
3150,0.8333333333333334,0.93,1,1,1.0,0.6,1,1,1.0,2,0,1.0,70
3151,0.6,0.65,2,1,0.6,0.6,0,1,2.0,1,0,0.0,62
3152,0.1,0.92,0,1,0.5,0.95,3,1,1.0,1,0,2.0,67
3153,0.6,0.79,1,0,0.8,0.7,3,1,1.0,2,0,1.0,68
3154,0.4666666666666667,0.78,2,1,0.5,0.9,1,1,1.0,1,0,2.0,68
3155,0.3333333333333333,0.77,2,0,0.7,0.84,2,0,2.0,1,0,0.0,64
3156,0.43333333333333335,0.8,2,0,0.9,0.88,1,2,2.0,2,0,2.0,68
3157,0.7,0.98,2,1,0.8,0.51,0,1,1.0,1,0,0.0,69
3158,0.9333333333333333,0.82,2,0,0.7,0.71,1,1,2.0,1,0,0.0,70
3159,0.7333333333333333,0.98,1,1,0.6,0.93,4,0,1.0,1,0,0.0,73
3160,0.5333333333333333,0.67,1,1,0.9,0.74,1,2,2.0,2,0,2.0,66
3161,0.7666666666666667,0.89,1,0,0.5,0.85,0,0,1.0,2,0,2.0,68
3162,0.5666666666666667,0.92,1,1,0.8,0.88,1,2,1.0,1,0,0.0,68
3163,0.5333333333333333,0.87,1,1,1.0,0.56,2,1,2.0,1,0,2.0,65
3164,0.43333333333333335,0.84,1,1,0.8,0.58,2,0,0.0,1,0,2.0,66
3165,0.3,0.83,0,1,0.7,0.86,0,0,1.0,0,0,1.0,62
3166,0.6,0.94,0,1,0.7,0.53,3,1,2.0,1,0,0.0,67
3167,0.7,0.93,2,1,0.6,0.67,1,1,2.0,2,0,2.0,73
3168,0.6333333333333333,0.65,0,1,0.6,0.96,2,1,2.0,1,0,2.0,65
3169,0.6,0.94,0,0,0.7,0.79,2,2,1.0,1,0,0.0,70
3170,0.4666666666666667,0.77,1,1,0.8,0.96,3,1,1.0,1,0,2.0,68
3171,0.8,0.7,1,1,0.9,0.65,3,1,0.0,2,0,0.0,67
3172,0.4,0.95,1,1,0.4,0.82,2,0,1.0,0,0,0.0,66
3173,0.8333333333333334,0.77,0,0,0.4,0.64,3,0,1.0,1,1,1.0,65
3174,0.4666666666666667,0.92,0,1,0.9,0.56,1,1,1.0,1,0,0.0,66
3175,0.5,0.71,2,0,0.7,1.0,2,0,0.0,1,0,0.0,66
3176,0.36666666666666664,0.6,2,0,0.7,0.59,2,0,1.0,2,0,1.0,60
3177,0.5666666666666667,0.8,0,1,0.8,0.59,0,2,2.0,0,0,1.0,66
3178,0.8666666666666667,0.64,1,1,0.7,0.92,2,0,2.0,2,0,1.0,68
3179,0.7666666666666667,0.9,1,1,1.0,0.9,3,0,1.0,2,0,0.0,72
3180,0.8666666666666667,0.71,2,0,0.8,0.99,1,1,1.0,2,0,1.0,68
3181,0.7666666666666667,0.78,1,1,0.6,0.54,0,0,1.0,1,0,2.0,67
3182,0.43333333333333335,0.63,1,0,0.6,0.55,0,1,0.0,2,0,2.0,62
3183,0.6,0.71,1,0,0.7,0.72,0,2,2.0,2,0,1.0,66
3184,0.5,0.91,1,0,0.6,0.8,0,0,1.0,2,0,2.0,69
3185,0.9333333333333333,0.66,1,0,1.0,0.52,0,0,2.0,2,0,0.0,64
3186,0.43333333333333335,0.86,1,0,0.7,0.58,0,1,1.0,2,0,0.0,63
3187,0.8333333333333334,0.97,2,1,0.5,0.85,2,2,1.0,2,0,,74
3188,0.8333333333333334,0.87,1,1,0.8,0.83,0,1,2.0,2,0,1.0,72
3189,1.0333333333333334,0.92,1,1,0.9,0.54,1,0,1.0,2,0,1.0,71
3190,0.6,0.64,2,1,0.9,0.97,2,1,1.0,0,0,0.0,64
3191,0.8,0.7,2,0,0.6,0.63,0,0,1.0,1,0,0.0,65
3192,1.1333333333333333,0.96,1,1,0.5,0.94,1,1,2.0,0,1,0.0,75
3193,0.5333333333333333,0.89,1,0,0.9,0.96,2,1,0.0,2,0,1.0,69
3194,0.36666666666666664,0.86,1,0,0.5,0.75,1,1,0.0,1,0,2.0,65
3195,0.3,0.87,0,0,0.8,0.71,0,0,2.0,1,0,1.0,60
3196,0.8,0.77,1,1,0.6,0.64,2,2,1.0,2,0,0.0,69
3197,0.3,0.62,2,1,0.9,0.9,4,2,1.0,1,0,1.0,65
3198,0.6,0.91,1,1,0.5,0.6,0,2,2.0,2,0,0.0,67
3199,0.7666666666666667,0.87,0,0,0.6,0.81,5,1,2.0,1,0,0.0,70
3200,0.7,0.79,0,1,0.8,0.78,1,0,2.0,2,0,1.0,66
3201,0.7666666666666667,0.96,1,1,0.8,0.62,0,0,2.0,1,0,0.0,69
3202,0.7,0.73,1,1,0.9,0.99,2,1,2.0,1,0,2.0,69
3203,0.9333333333333333,0.72,1,1,0.8,0.92,1,1,1.0,0,0,0.0,68
3204,0.4666666666666667,0.95,1,1,0.8,0.51,5,1,1.0,2,0,1.0,70
3205,0.5333333333333333,0.92,0,0,0.9,0.71,2,0,1.0,1,0,0.0,66
3206,0.5,0.81,1,0,0.5,0.68,0,1,2.0,2,0,0.0,65
3207,0.8333333333333334,0.65,1,0,0.6,0.94,1,0,2.0,0,0,1.0,65
3208,0.8333333333333334,0.69,1,1,0.5,0.63,1,2,1.0,1,0,0.0,65
3209,0.7666666666666667,0.86,1,1,0.4,1.0,0,0,2.0,0,0,2.0,69
3210,0.9,0.75,1,0,0.8,0.6,4,1,1.0,2,0,2.0,69
3211,0.43333333333333335,0.93,2,0,0.9,0.62,0,0,1.0,1,0,0.0,65
3212,1.0,0.98,2,1,0.8,0.83,1,0,2.0,1,0,0.0,76
3213,0.9666666666666667,0.92,2,0,0.8,0.58,2,1,0.0,1,0,1.0,72
3214,0.8,0.75,0,0,0.7,0.94,2,1,2.0,0,0,0.0,67
3215,1.0333333333333334,0.92,1,1,0.7,0.55,3,0,2.0,2,0,0.0,74
3216,0.3333333333333333,0.74,1,1,1.0,0.99,2,1,2.0,1,0,1.0,66
3217,0.5666666666666667,0.67,2,1,0.9,0.94,2,0,0.0,2,0,0.0,66
3218,0.5333333333333333,0.61,2,0,0.6,0.92,4,2,2.0,1,0,0.0,66
3219,0.8,0.75,2,1,0.9,0.7,5,2,2.0,0,0,1.0,71
3220,0.4666666666666667,0.96,0,0,0.9,0.76,0,0,2.0,1,0,0.0,66
3221,0.8333333333333334,0.7,2,0,0.8,0.73,1,0,0.0,0,0,2.0,65
3222,0.9333333333333333,0.68,2,1,0.8,0.99,1,2,1.0,1,0,0.0,69
3223,0.8,0.99,0,1,0.8,0.52,1,0,2.0,0,0,0.0,69
3224,0.7333333333333333,0.61,1,1,0.5,0.69,2,0,2.0,1,0,,63
3225,0.4666666666666667,0.91,1,0,0.5,0.98,0,2,2.0,1,0,0.0,68
3226,0.5,0.73,1,0,0.8,0.68,1,2,1.0,1,0,,64
3227,0.9,0.61,1,0,0.5,0.7,2,0,0.0,1,0,1.0,64
3228,0.8333333333333334,0.97,2,1,0.5,0.82,1,0,2.0,0,0,1.0,73
3229,0.6666666666666666,0.66,2,1,0.4,0.95,2,2,1.0,1,0,0.0,66
3230,0.5666666666666667,0.82,2,0,0.6,0.65,4,0,1.0,2,0,0.0,67
3231,0.26666666666666666,0.71,1,1,0.8,0.97,3,1,1.0,1,1,0.0,63
3232,0.4666666666666667,0.63,1,1,0.8,0.64,1,0,1.0,1,0,0.0,61
3233,1.0333333333333334,0.62,1,1,0.8,0.91,4,2,2.0,2,0,0.0,71
3234,0.4,0.65,1,1,0.6,0.64,1,1,1.0,2,0,1.0,61
3235,0.7,0.63,0,1,0.7,0.54,1,1,1.0,2,0,1.0,62
3236,0.8666666666666667,0.9,2,1,0.8,0.91,1,2,2.0,1,1,0.0,74
3237,0.4,0.79,1,0,0.8,0.73,2,1,1.0,1,0,0.0,65
3238,0.7,0.74,0,1,0.6,0.7,2,0,2.0,2,0,0.0,64
3239,0.8666666666666667,0.77,0,0,0.7,0.71,1,1,2.0,1,0,2.0,66
3240,0.6666666666666666,0.97,2,1,0.4,0.81,1,1,1.0,2,1,0.0,72
3241,1.2333333333333334,0.96,1,1,0.7,0.63,0,1,2.0,2,0,0.0,76
3242,0.3333333333333333,0.89,1,1,0.6,0.62,4,0,1.0,2,0,2.0,67
3243,0.8666666666666667,0.95,2,0,0.9,0.74,3,0,1.0,1,1,0.0,71
3244,0.6333333333333333,0.73,1,0,0.6,0.52,1,1,1.0,2,0,0.0,65
3245,0.8333333333333334,0.75,0,1,0.7,0.82,3,1,2.0,0,0,2.0,68
3246,0.7666666666666667,0.85,1,1,0.6,0.91,1,0,2.0,1,0,0.0,68
3247,0.5333333333333333,0.85,0,1,0.6,0.86,3,2,2.0,1,0,0.0,67
3248,0.7,0.79,0,0,0.8,0.73,1,0,0.0,1,0,0.0,64
3249,0.3,0.76,2,0,0.6,0.78,0,1,1.0,0,1,2.0,60
3250,0.8,0.99,1,0,1.0,0.51,1,0,1.0,1,0,,70
3251,0.7333333333333333,0.93,1,1,0.4,0.96,1,2,0.0,2,0,1.0,73
3252,0.8,0.77,1,1,0.8,0.78,2,2,2.0,2,0,0.0,69
3253,0.8666666666666667,0.89,1,0,0.7,0.66,0,0,1.0,1,1,1.0,70
3254,0.7333333333333333,0.71,1,0,0.7,0.65,1,0,1.0,1,0,1.0,64
3255,0.7,0.64,0,1,0.7,0.83,2,0,0.0,1,0,0.0,64
3256,0.5,0.74,1,1,0.8,0.79,0,2,1.0,0,0,1.0,65
3257,0.5333333333333333,0.76,1,0,0.7,0.59,0,0,1.0,1,0,1.0,62
3258,0.9,0.61,1,1,0.9,0.7,0,1,1.0,1,0,0.0,64
3259,0.9666666666666667,0.93,1,1,0.7,0.84,0,2,1.0,1,0,1.0,72
3260,0.6333333333333333,0.74,0,1,0.5,0.65,1,0,2.0,2,0,0.0,64
3261,0.6666666666666666,0.83,1,1,0.7,0.75,0,1,1.0,1,0,0.0,67
3262,0.5,0.63,2,1,0.9,0.63,4,2,2.0,0,0,1.0,64
3263,0.9,0.67,1,0,0.6,0.54,0,1,0.0,0,0,0.0,61
3264,0.8,0.96,2,1,0.5,0.69,1,0,1.0,2,0,0.0,72
3265,1.0666666666666667,0.84,1,1,0.8,0.87,2,1,1.0,2,0,0.0,70
3266,0.5,0.98,2,0,0.8,0.61,4,0,1.0,2,0,0.0,70
3267,0.6,1.0,1,0,0.6,0.88,2,1,1.0,1,0,1.0,71
3268,0.7,0.75,2,0,0.7,0.83,1,1,1.0,2,0,1.0,68
3269,0.8,0.72,1,0,0.7,0.75,3,2,1.0,1,0,1.0,68
3270,0.6333333333333333,0.94,2,0,0.7,0.99,0,0,1.0,1,1,0.0,70
3271,0.5,1.0,2,0,0.8,0.94,2,1,2.0,0,0,1.0,73
3272,0.8333333333333334,0.85,1,0,0.6,0.78,2,1,2.0,1,0,0.0,69
3273,0.8,0.92,2,0,0.8,0.78,0,1,1.0,1,0,0.0,71
3274,0.5,0.91,1,0,0.6,0.64,1,0,2.0,2,1,0.0,64
3275,0.9333333333333333,0.74,1,0,0.9,0.96,0,1,1.0,1,0,0.0,68
3276,0.9,0.83,1,0,1.0,0.95,0,2,0.0,1,0,0.0,69
3277,0.7,0.93,0,0,0.6,0.87,1,0,2.0,2,0,0.0,70
3278,0.6666666666666666,0.88,1,0,0.5,0.56,1,0,1.0,1,0,,67
3279,0.7666666666666667,0.61,2,1,0.8,0.85,1,1,2.0,2,0,0.0,66
3280,0.5,0.73,2,0,0.7,0.63,2,1,1.0,1,0,2.0,65
3281,0.6666666666666666,0.66,2,1,0.8,0.59,4,1,1.0,2,0,1.0,66
3282,0.23333333333333334,0.69,1,1,0.6,0.88,0,0,2.0,0,0,2.0,61
3283,0.8333333333333334,0.96,1,0,0.7,0.98,0,0,1.0,2,0,0.0,71
3284,0.36666666666666664,0.61,0,1,0.6,0.55,5,2,0.0,1,0,0.0,60
3285,0.9666666666666667,0.69,1,1,0.7,0.58,1,0,0.0,2,0,1.0,66
3286,0.6,0.72,0,1,0.5,0.61,1,1,1.0,0,0,1.0,61
3287,0.6333333333333333,0.85,1,1,0.7,0.98,2,1,1.0,0,1,0.0,68
3288,0.5333333333333333,0.81,2,1,0.5,0.85,2,0,1.0,2,0,1.0,68
3289,0.6,0.69,1,1,0.6,0.84,2,0,1.0,2,0,0.0,65
3290,0.9666666666666667,0.67,0,0,0.7,0.75,3,0,1.0,1,0,0.0,65
3291,0.16666666666666666,0.69,1,1,0.8,0.77,2,0,2.0,0,0,1.0,60
3292,0.9333333333333333,0.8,1,0,0.8,0.65,2,0,1.0,1,0,1.0,67
3293,0.7333333333333333,0.71,1,0,0.8,0.58,2,0,1.0,0,0,1.0,65
3294,0.43333333333333335,0.98,1,1,0.5,0.89,1,2,1.0,0,0,0.0,70
3295,0.4666666666666667,0.79,1,0,0.9,0.74,1,1,1.0,1,0,0.0,64
3296,1.0,0.62,2,1,0.6,0.63,2,0,2.0,2,0,0.0,68
3297,0.4666666666666667,0.89,1,0,0.6,0.82,2,1,1.0,0,0,1.0,69
3298,0.43333333333333335,0.73,2,1,0.7,0.6,0,2,2.0,1,0,1.0,65
3299,0.9,0.86,1,0,0.6,0.74,2,2,2.0,1,0,0.0,71
3300,0.7333333333333333,0.71,1,1,0.8,0.6,1,1,2.0,1,0,0.0,65
3301,0.4666666666666667,0.83,2,1,0.8,0.88,0,2,1.0,0,1,0.0,65
3302,0.7,0.91,1,1,0.6,0.66,0,1,1.0,2,1,1.0,68
3303,0.4666666666666667,0.97,0,0,0.7,0.72,1,0,0.0,1,0,0.0,66
3304,0.9,0.7,0,1,0.7,0.88,1,2,1.0,1,0,0.0,65
3305,0.8666666666666667,0.73,2,1,0.8,0.83,2,1,1.0,2,0,1.0,71
3306,0.7666666666666667,0.79,1,1,0.6,0.7,3,1,2.0,0,0,2.0,68
3307,0.7333333333333333,0.97,1,1,0.6,0.54,2,2,1.0,1,0,1.0,70
3308,1.0333333333333334,0.96,0,0,0.5,0.96,3,0,2.0,1,0,1.0,74
3309,0.6666666666666666,0.64,0,1,0.6,0.5,0,0,1.0,1,0,0.0,62
3310,0.43333333333333335,0.65,2,0,0.5,0.87,1,1,1.0,2,1,0.0,61
3311,0.7666666666666667,0.8,2,1,0.6,0.97,0,1,1.0,1,0,0.0,70
3312,1.1,0.64,1,1,0.9,0.65,0,1,,0,0,1.0,65
3313,0.4666666666666667,0.74,1,1,0.8,0.54,2,0,0.0,1,0,0.0,62
3314,0.6,0.66,2,0,0.9,0.62,2,2,1.0,1,0,0.0,65
3315,0.7333333333333333,0.85,1,0,0.6,0.66,0,0,1.0,2,0,1.0,68
3316,0.6666666666666666,0.98,2,1,0.4,0.73,2,1,0.0,2,0,0.0,70
3317,0.4666666666666667,1.0,0,0,0.7,0.76,1,1,1.0,1,0,2.0,68
3318,0.9,0.75,1,0,1.0,0.86,3,1,1.0,2,0,2.0,69
3319,1.1333333333333333,0.84,2,1,0.6,0.95,1,0,1.0,1,0,2.0,73
3320,0.7,0.94,1,1,0.7,0.73,1,1,1.0,2,0,1.0,71
3321,0.5,0.65,2,1,0.5,0.87,0,0,2.0,1,0,0.0,63
3322,0.36666666666666664,0.88,1,1,0.7,0.56,2,1,1.0,1,0,1.0,66
3323,0.7333333333333333,0.76,0,1,0.7,0.66,1,0,2.0,2,0,2.0,67
3324,0.9,0.68,2,0,0.4,0.56,0,0,2.0,1,0,,64
3325,0.7666666666666667,0.76,0,1,0.5,0.85,1,1,0.0,1,0,0.0,66
3326,0.6666666666666666,0.63,2,1,0.5,0.95,2,2,2.0,2,0,1.0,69
3327,0.5333333333333333,0.88,2,1,0.5,0.94,4,1,1.0,2,0,1.0,72
3328,0.43333333333333335,0.7,2,1,0.6,0.66,1,1,1.0,0,0,0.0,63
3329,0.8333333333333334,0.72,2,1,0.8,0.62,2,0,1.0,2,0,0.0,67
3330,0.8333333333333334,0.65,1,0,0.6,0.64,1,1,1.0,0,0,1.0,64
3331,0.36666666666666664,0.95,1,1,0.9,0.64,4,0,1.0,2,0,0.0,68
3332,1.0,0.8,2,0,0.6,0.54,1,2,1.0,2,0,0.0,71
3333,0.7666666666666667,0.83,0,1,0.7,0.57,2,1,2.0,2,0,0.0,67
3334,0.9333333333333333,0.83,0,0,0.8,0.61,1,0,1.0,0,1,2.0,67
3335,0.4,0.76,1,1,0.9,0.5,2,1,2.0,0,0,1.0,64
3336,0.4,0.68,0,0,0.6,0.52,5,2,2.0,1,0,1.0,63
3337,0.6333333333333333,0.9,2,0,0.8,0.85,2,1,1.0,1,0,1.0,72
3338,0.7666666666666667,0.65,1,1,0.6,0.81,2,0,1.0,1,0,0.0,63
3339,1.0333333333333334,0.64,1,0,1.0,0.97,2,1,1.0,0,0,0.0,67
3340,0.8,0.88,1,1,0.5,0.7,1,0,1.0,2,0,2.0,68
3341,0.6333333333333333,0.68,2,1,0.8,0.72,2,0,2.0,1,0,1.0,64
3342,0.4666666666666667,0.72,2,0,0.9,0.53,4,1,1.0,0,0,2.0,65
3343,0.9,0.79,0,1,0.5,0.58,2,1,1.0,1,0,2.0,68
3344,0.4666666666666667,0.78,2,1,0.8,0.85,2,0,1.0,0,0,0.0,66
3345,1.0,0.88,1,1,0.6,0.62,4,0,1.0,2,0,1.0,73
3346,0.6,0.85,1,1,1.0,0.89,1,2,1.0,2,0,0.0,68
3347,1.0,0.86,2,0,0.4,0.85,2,1,1.0,1,1,2.0,72
3348,0.8,0.89,1,1,0.5,0.87,3,2,1.0,1,0,0.0,70
3349,0.6333333333333333,0.72,1,1,0.5,0.85,1,0,1.0,1,0,1.0,66
3350,0.5666666666666667,0.73,1,1,0.5,0.85,3,1,1.0,2,0,1.0,66
3351,0.6,0.78,0,1,0.8,0.77,2,1,2.0,1,0,1.0,66
3352,0.7666666666666667,0.72,0,1,1.0,0.84,2,0,1.0,0,0,0.0,65
3353,0.6666666666666666,0.99,0,1,0.9,0.76,2,0,1.0,1,0,1.0,71
3354,0.5333333333333333,0.93,1,1,0.7,0.6,1,1,1.0,2,0,0.0,66
3355,0.6333333333333333,0.67,0,0,0.7,0.61,1,1,,1,0,1.0,63
3356,0.6666666666666666,0.6,1,1,0.6,0.7,2,0,1.0,1,1,2.0,63
3357,0.23333333333333334,0.62,1,1,0.8,0.51,0,1,0.0,2,0,1.0,58
3358,0.7666666666666667,0.7,2,0,0.7,0.94,3,1,2.0,1,0,,68
3359,0.4666666666666667,0.65,1,0,0.7,0.63,2,0,1.0,1,0,0.0,61
3360,0.43333333333333335,0.81,2,0,0.6,0.53,2,0,1.0,2,0,0.0,65
3361,0.3333333333333333,0.94,0,0,0.5,0.71,1,2,1.0,2,0,0.0,67
3362,0.3,0.89,2,1,0.7,0.91,1,2,0.0,1,0,2.0,67
3363,0.4,0.69,0,0,0.7,0.7,1,1,1.0,2,0,0.0,62
3364,0.5333333333333333,0.76,2,1,0.6,0.63,0,0,1.0,2,0,0.0,86
3365,1.0666666666666667,0.8,1,0,0.6,0.77,0,1,1.0,1,0,1.0,71
3366,0.5666666666666667,0.92,1,1,0.8,0.79,1,0,1.0,2,0,2.0,70
3367,0.7,0.94,1,0,0.8,0.88,1,1,1.0,2,0,1.0,71
3368,0.7333333333333333,0.96,0,0,1.0,0.9,2,0,1.0,1,1,1.0,71
3369,0.7,0.8,2,1,0.9,0.85,1,2,1.0,0,0,1.0,70
3370,0.6666666666666666,0.88,2,1,0.5,0.5,2,0,1.0,1,0,0.0,67
3371,0.43333333333333335,0.64,0,1,0.7,0.5,0,1,0.0,2,0,0.0,60
3372,0.9666666666666667,0.83,2,0,0.5,0.99,0,1,2.0,1,0,1.0,73
3373,1.0333333333333334,0.7,0,1,0.4,0.63,1,1,1.0,1,1,0.0,67
3374,0.3333333333333333,0.77,2,1,1.0,0.64,1,0,1.0,0,1,1.0,62
3375,0.4666666666666667,0.85,2,0,0.9,0.87,0,1,1.0,0,0,1.0,67
3376,0.6,0.7,0,0,0.6,0.79,1,1,2.0,2,0,1.0,65
3377,0.4666666666666667,0.62,1,0,0.9,0.73,1,0,1.0,1,0,0.0,61
3378,0.7666666666666667,0.6,1,1,0.9,0.56,0,0,1.0,0,0,0.0,61
3379,0.5333333333333333,0.61,1,0,0.4,0.54,1,0,1.0,1,0,0.0,60
3380,1.1,0.6,2,0,0.8,0.85,4,0,0.0,0,0,0.0,68
3381,0.9,0.64,1,1,0.6,0.56,0,0,2.0,1,0,1.0,65
3382,0.7,0.7,2,1,0.8,0.72,3,1,0.0,1,0,2.0,67
3383,0.8666666666666667,0.69,0,0,1.0,0.87,2,1,0.0,2,0,2.0,67
3384,0.9,0.99,1,0,0.9,0.96,0,2,1.0,2,0,1.0,74
3385,0.5666666666666667,0.72,1,0,0.7,0.94,4,1,1.0,2,0,0.0,64
3386,0.5,0.65,2,1,0.9,0.93,2,0,0.0,1,0,1.0,64
3387,0.6666666666666666,0.82,0,1,0.4,0.68,2,0,2.0,1,0,0.0,67
3388,0.8333333333333334,0.94,2,0,0.8,0.96,6,1,1.0,0,1,0.0,74
3389,0.7,0.87,1,1,0.8,0.84,1,0,0.0,2,0,1.0,69
3390,0.36666666666666664,0.72,1,0,0.8,0.94,1,0,0.0,2,0,0.0,62
3391,0.5,0.82,1,1,0.6,0.54,1,1,1.0,2,0,1.0,66
3392,0.6666666666666666,0.89,2,1,0.8,0.52,2,1,1.0,0,0,1.0,69
3393,0.6666666666666666,0.89,1,1,0.8,0.71,1,1,1.0,0,0,2.0,68
3394,1.0666666666666667,0.87,1,1,0.4,0.91,2,2,1.0,1,0,0.0,74
3395,0.4,0.95,1,0,0.7,0.7,4,1,2.0,2,0,0.0,68
3396,0.7666666666666667,0.95,1,1,0.6,0.94,2,1,1.0,1,0,0.0,73
3397,0.9666666666666667,0.83,0,0,0.8,0.62,4,2,1.0,0,0,1.0,70
3398,1.1333333333333333,0.77,2,0,0.9,0.52,0,1,1.0,1,0,0.0,69
3399,0.6,0.86,1,1,0.6,0.88,2,1,2.0,1,0,1.0,68
3400,0.7666666666666667,0.93,2,0,0.5,0.81,2,0,1.0,0,0,1.0,71
3401,0.7666666666666667,0.6,1,0,0.7,0.72,3,2,1.0,1,0,1.0,64
3402,0.7,1.0,1,0,0.5,0.92,3,0,0.0,2,1,2.0,71
3403,0.6333333333333333,0.67,1,0,0.7,0.91,1,0,2.0,1,0,0.0,65
3404,0.7666666666666667,0.79,1,1,0.7,0.66,1,2,1.0,2,0,2.0,68
3405,0.16666666666666666,0.95,2,1,0.8,0.92,1,0,2.0,1,0,1.0,67
3406,0.8,0.69,2,1,0.7,0.67,2,1,2.0,0,0,2.0,67
3407,0.7,0.79,0,1,0.7,0.81,2,1,1.0,1,0,0.0,67
3408,0.6333333333333333,0.65,2,1,0.9,0.6,1,0,1.0,1,0,2.0,63
3409,1.0666666666666667,0.76,1,0,0.7,0.63,0,1,0.0,2,0,0.0,68
3410,0.5333333333333333,0.67,2,1,0.6,0.72,1,0,2.0,2,0,2.0,66
3411,0.6,0.75,1,1,0.7,0.66,1,2,2.0,2,0,0.0,67
3412,1.0666666666666667,0.75,0,1,0.6,0.56,3,1,1.0,1,0,1.0,68
3413,0.5,1.0,1,1,0.5,0.74,2,2,1.0,1,0,2.0,72
3414,0.5666666666666667,1.0,1,0,0.5,0.76,3,0,2.0,1,0,2.0,70
3415,0.6333333333333333,0.65,2,0,0.9,0.58,3,1,1.0,0,0,0.0,62
3416,0.8333333333333334,0.89,0,1,0.6,0.59,2,0,1.0,1,0,1.0,69
3417,0.7,0.62,0,1,0.7,0.51,0,0,1.0,2,0,0.0,61
3418,0.4,0.61,0,1,0.7,0.52,2,0,1.0,2,0,0.0,58
3419,0.5666666666666667,0.64,1,0,0.7,0.68,5,1,1.0,1,0,0.0,63
3420,0.5333333333333333,0.99,1,0,0.9,0.57,4,1,1.0,2,0,1.0,71
3421,0.6666666666666666,0.98,1,1,0.7,0.96,1,0,2.0,2,0,1.0,70
3422,0.7666666666666667,0.68,1,0,0.6,0.6,1,0,1.0,1,0,0.0,64
3423,0.7666666666666667,0.66,0,0,0.6,0.53,2,1,1.0,2,0,1.0,63
3424,0.3,0.7,1,1,0.8,0.7,1,1,1.0,2,0,1.0,63
3425,0.8666666666666667,0.81,0,0,0.8,0.6,2,0,2.0,2,0,2.0,71
3426,0.7333333333333333,0.83,2,1,0.8,0.53,0,0,0.0,0,0,2.0,65
3427,0.9333333333333333,0.69,2,0,0.7,0.88,2,0,1.0,1,0,0.0,68
3428,0.7666666666666667,0.9,2,1,0.5,0.78,1,1,1.0,1,0,0.0,70
3429,0.9,0.72,2,1,0.8,0.53,3,1,0.0,1,0,0.0,68
3430,0.7666666666666667,0.97,2,0,0.7,0.73,3,0,1.0,0,0,0.0,69
3431,0.9333333333333333,0.86,1,1,0.7,0.52,0,1,1.0,2,0,1.0,70
3432,0.7666666666666667,0.77,1,0,0.5,0.68,0,2,2.0,2,1,0.0,67
3433,0.6333333333333333,0.92,2,1,0.6,0.68,2,1,1.0,1,0,0.0,69
3434,1.1333333333333333,0.93,1,0,0.6,0.91,2,2,1.0,1,0,,73
3435,0.8333333333333334,0.72,1,1,0.8,0.87,3,1,0.0,2,0,2.0,68
3436,0.7666666666666667,0.74,1,0,0.8,0.95,2,0,1.0,0,0,1.0,67
3437,0.4,0.97,2,1,0.7,0.57,0,0,1.0,2,0,1.0,67
3438,0.4,0.67,2,1,0.8,0.77,2,0,2.0,2,0,1.0,64
3439,0.7333333333333333,0.62,1,0,0.9,0.51,2,0,1.0,1,0,0.0,63
3440,0.7,0.78,2,0,0.8,0.91,1,1,0.0,0,0,2.0,67
3441,0.5333333333333333,0.92,2,1,0.8,0.68,1,1,2.0,2,0,0.0,70
3442,0.7,0.91,1,1,0.6,0.53,1,1,1.0,2,0,2.0,71
3443,1.0,0.97,2,1,0.6,0.66,1,1,1.0,1,0,1.0,74
3444,0.8,0.81,2,1,0.9,0.64,2,2,0.0,2,0,0.0,70
3445,0.43333333333333335,0.64,0,0,0.6,0.88,1,1,1.0,1,0,1.0,59
3446,0.6333333333333333,0.84,1,1,0.8,0.56,0,0,1.0,1,1,0.0,64
3447,0.5,0.91,1,0,1.0,0.78,2,1,2.0,1,0,0.0,67
3448,0.6,0.64,1,1,0.8,0.9,1,0,1.0,1,0,0.0,63
3449,0.6,0.67,2,1,0.7,0.87,5,0,0.0,2,0,1.0,66
3450,0.5666666666666667,0.6,1,1,0.5,0.97,1,1,1.0,0,0,1.0,62
3451,0.4,0.84,1,0,0.7,0.5,3,2,2.0,1,0,0.0,65
3452,0.6333333333333333,0.95,2,1,0.9,0.68,3,2,1.0,2,0,1.0,73
